player,fname,lname,pname,pos1,pos2,height,weight,dob,forty,bench,vertical,broad,shuttle,cone,arm,hand,dpos,col,dv,start,cteam,posd,jnum,dcp
BO-0150,Branden,Oliver,B.Oliver,RB,,66,208,5/7/1991,4.63,26,33.5,117,4.22,7.04,29.25,8.875,0,Buffalo,Mid-American (MAC),2014,INA,INA,0,0
BO-0200,Brock,Olivo,B.Olivo,RB,,72,226,6/24/1976,0,0,0,0,0,0,0,0,0,Missouri,Big 12,1998,INA,INA,0,0
BO-0300,Benji,Olson,B.Olson,OL,,76,320,6/5/1975,0,0,0,0,0,0,0,0,139,Washington,Pacific 10,1998,INA,INA,0,0
BO-0400,Brian,Orakpo,B.Orakpo,LB,,76,260,7/31/1986,4.63,31,39.5,130,4.45,7.26,0,0,13,Texas,Big 12,2009,INA,INA,0,0
BO-0500,Buck,Ortega,B.Ortega,TE,,76,227,11/22/1981,0,0,0,0,0,0,0,0,0,Miami (FL),Atlantic Coast (ACC),2008,INA,INA,0,0
BO-0600,Baba,Oshinowo,B.Oshinowo,DL,,73,300,1/14/1983,5.27,33,32,105,4.57,7.89,0,0,181,Stanford,Pacific 10,2006,INA,INA,0,0
BO-0650,Brock,Osweiler,B.Osweiler,QB,,79,242,11/22/1990,4.83,0,0,0,0,0,33.875,9.875,57,Arizona State,Pacific 12,2012,INA,INA,0,0
BO-0700,Brad,Ottis,B.Ottis,DL,,77,281,8/2/1972,0,0,0,0,0,0,0,0,56,Wayne State,,1994,INA,INA,0,0
BP-0025,Brandon,Parker,B.Parker,OL,,80,305,10/29/1995,5.37,21,28.5,113,4.68,7.82,35,9.75,65,North Carolina A&T,Mid-Eastern Athletic (MEAC),2018,OAK,LT,75,2
BP-0050,Brian,Parker,B.Parker,TE,,76,260,5/30/1992,4.75,25,38.5,119,4.4,7.03,33.5,10.125,0,Albany,Colonial Athletic (CAA),2015,INA,INA,0,0
BP-0100,Bernie,Parmalee,B.Parmalee,RB,,71,201,9/16/1967,0,0,0,0,0,0,0,0,0,Ball State,Mid-American (MAC),1992,INA,INA,0,0
BP-0200,Bear,Pascoe,B.Pascoe,TE,RB,77,283,2/23/1986,4.96,14,30.5,112,4.52,7.19,0,0,184,Fresno State,Western Athletic,2009,INA,INA,0,0
BP-0300,Ben,Patrick,B.Patrick,TE,,75,252,8/23/1984,4.74,0,34.5,111,4.31,7.21,0,0,215,Delaware,Atlantic 10,2007,INA,INA,0,0
BP-0400,Bryce,Paup,B.Paup,LB,DL,77,247,2/29/1968,0,0,0,0,0,0,0,0,159,Northern Iowa,Missouri Valley,1990,INA,INA,0,0
BP-0450,Breshad,Perriman,B.Perriman,WR,,74,212,9/10/1993,4.26,18,36.5,127,0,0,32,9.25,26,Central Florida,American Athletic,2015,TB,RWR,19,2
BP-0500,Bruce,Perry,B.Perry,RB,,70,200,3/22/1981,4.46,0,0,0,0,0,0,0,242,Maryland,Atlantic Coast (ACC),2005,INA,INA,0,0
BP-0550,Brandon,Person,B.Person,DB,,73,185,8/9/1991,0,0,0,0,0,0,0,0,0,Tiffin,,2015,INA,INA,0,0
BP-0575,Brian,Peters,B.Peters,LB,,75,218,10/31/1988,4.6,14,32,110,4.2,6.6,0,0,0,Northwestern,Big Ten,2015,INA,INA,0,0
BP-0600,Brandon,Pettigrew,B.Pettigrew,TE,,77,265,2/23/1985,4.8,22,33,118,4.37,7.12,34.875,10.75,20,Oklahoma State,Big 12,2009,INA,INA,0,0
BP-0625,Bryce,Petty,B.Petty,QB,,75,230,5/31/1991,4.81,0,34,121,4.13,6.91,31.875,10,103,Baylor,Big 12,2015,INA,INA,0,0
BP-0650,Bernard,Pierce,B.Pierce,RB,,72,218,5/10/1991,4.38,17,36.5,123,4.28,7.07,31.5,9.25,84,Temple,Mid-American (MAC),2012,INA,INA,0,0
BP-0700,Brett,Pierce,B.Pierce,TE,,77,250,1/7/1981,4.95,19,27,103,4.39,7.15,0,0,0,Stanford,Pacific 10,2004,INA,INA,0,0
BP-0750,Bradley,Pinion,B.Pinion,K,,77,229,6/1/1994,5.18,0,0,0,0,0,32.25,10.125,165,Clemson,Atlantic Coast (ACC),2015,TB,PT,8,1
BP-0800,Bryan,Pittman,B.Pittman,TE,,75,275,1/20/1977,0,0,0,0,0,0,0,0,0,Washington,Pacific 10,2003,INA,INA,0,0
BP-0900,Bernard,Pollard,B.Pollard,DB,,74,225,12/23/1984,4.57,18,36.5,131,4.11,6.88,0,0,54,Purdue,Big Ten,2006,INA,INA,0,0
BP-1000,Brodney,Pool,B.Pool,DB,,74,208,5/24/1984,4.47,0,39,120,4.49,7.24,0,0,34,Oklahoma,Big 12,2005,INA,INA,0,0
BP-1050,Brian,Poole,B.Poole,LB,DB,70,210,10/20/1992,4.5,0,29,112,4.43,7.14,0,0,0,Florida,Southeastern (SEC),2016,NYJ,LCB,34,2
BP-1100,Brady,Poppinga,B.Poppinga,LB,,75,259,9/21/1979,4.59,26,35.5,110,4.39,7.29,0,0,125,Brigham Young,Mountain West (MWC),2005,INA,INA,0,0
BP-1200,Bilal,Powell,B.Powell,RB,,70,204,10/27/1988,4.54,18,0,0,0,0,30.75,8.625,126,Louisville,Big East,2011,NYJ,RB,29,3
BP-1225,Brandon,Powell,B.Powell,WR,,68,186,9/12/1996,4.6,0,32,115,4.15,6.88,0,0,0,Florida,Southeastern (SEC),2018,ATL,PS,15,4
BP-1237,Ben,Powers,B.Powers,OL,,76,307,10/29/1996,5.12,21,29,97,4.83,0,33.75,9.875,123,Oklahoma,Big 12,2019,BAL,LG,72,2
BP-1250,Billy,Price,B.Price,OL,,76,305,10/12/1995,5.19,0,0,0,0,0,0,0,21,Ohio State,Big Ten,2018,CIN,C,53,2
BP-1300,Brian,Price,B.Price,DL,,74,300,4/10/1989,5.12,34,28.5,96,0,0,0,0,35,UCLA,Pacific 10,2010,INA,INA,0,0
BP-1350,Brian,Price,B.Price,DL,,75,315,6/24/1994,5.17,20,27,103,4.72,8.22,0,0,0,Texas-San Antonio,Conference USA (C-USA),2016,IND,PS,91,4
BP-1375,Byron,Pringle,B.Pringle,WR,,73,203,11/17/1993,4.46,15,33.5,120,4.22,6.87,0,0,0,Kansas State,Big 12,2018,KC,RWR,13,3
BP-1400,Brad,Pyatt,B.Pyatt,WR,,71,195,4/16/1980,4.38,0,0,0,0,0,0,0,0,Kentucky,Southeastern (SEC),2003,INA,INA,0,0
BQ-0050,Brian,Quick,B.Quick,WR,,75,220,6/5/1989,4.5,15,34,119,4.23,7.1,34.25,9.75,33,Appalachian State,Southern,2012,INA,INA,0,0
BQ-0075,Bryce,Quigley,B.Quigley,OL,,77,300,6/26/1992,5.07,19,0,0,0,0,0,0,0,San Diego State,Mountain West (MWC),2014,INA,INA,0,0
BQ-0100,Brady,Quinn,B.Quinn,QB,,76,235,10/27/1984,4.73,24,36,115,4.22,6.79,0,0,22,Notre Dame,FBS Independents,2007,INA,INA,0,0
BQ-0200,Brent,Qvale,B.Qvale,OL,,79,315,3/11/1991,5.12,24,29,99,4.86,7.4,0,0,0,Nebraska,Big Ten,2014,NYJ,RES,79,2
BR-0025,Brandon,Radcliff,B.Radcliff,RB,,69,210,3/18/1993,4.55,24,29.5,117,4.38,7.68,0,0,0,Louisville,Atlantic Coast (ACC),2017,INA,INA,0,0
BR-0050,Bobby,Rainey,B.Rainey,RB,,68,212,10/16/1987,4.51,24,35.5,120,4.13,6.61,30.125,8.625,0,Western Kentucky,Sun Belt,2012,INA,INA,0,0
BR-0100,B.J.,Raji,B.Raji,DL,,74,337,7/11/1986,5.12,33,32,103,4.69,7.9,0,0,9,Boston College,Atlantic Coast (ACC),2009,INA,INA,0,0
BR-0150,Bacarri,Rambo,B.Rambo,DB,,72,211,6/27/1990,4.53,17,34.5,117,4.26,6.94,31,9.25,191,Georgia,Southeastern (SEC),2013,INA,INA,0,0
BR-0175,Brian,Randolph,B.Randolph,DB,,72,205,10/20/1992,4.51,31,33,115,4.26,6.97,0,0,0,Tennessee,Southeastern (SEC),2016,INA,INA,0,0
BR-0200,Brooks,Reed,B.Reed,DL,LB,74,262,2/28/1987,4.65,30,30.5,113,4.28,7.11,32.25,10,42,Arizona,Pacific 10,2011,ARI,SLB,50,2
BR-0250,Bernard,Reedy,B.Reedy,WR,,68,174,12/31/1991,4.53,16,37,120,4.07,6.84,30,9.125,0,Toledo,Mid-American (MAC),2014,INA,INA,0,0
BR-0262,Brandon,Reilly,B.Reilly,WR,,74,201,9/24/1993,4.47,18,32,120,4.18,6.77,0,0,0,Nebraska,Big Ten,2017,INA,INA,0,0
BR-0275,Blake,Renaud,B.Renaud,RB,,74,255,10/6/1992,4.91,20,33,111,4.18,7.1,0,0,0,Boise State,Mountain West (MWC),2015,INA,INA,0,0
BR-0287,Bryn,Renner,B.Renner,QB,,75,228,1/22/1990,4.82,0,25.5,108,4.3,7.22,30.375,9.125,0,North Carolina,Atlantic Coast (ACC),2014,INA,INA,0,0
BR-0300,Barry,Richardson,B.Richardson,OL,,79,319,5/15/1986,5.45,24,25.5,100,5.16,8,0,0,170,Clemson,Atlantic Coast (ACC),2008,INA,INA,0,0
BR-0350,Bobby,Richardson,B.Richardson,DL,,75,283,11/30/1992,5,24,32.5,110,4.41,7.57,0,0,0,Indiana,Big Ten,2015,INA,INA,0,0
BR-0400,Brandon,Rideau,B.Rideau,WR,,75,198,10/18/1982,4.58,13,35,127,4.28,7.01,0,0,0,Kansas,Big 12,2008,INA,INA,0,0
BR-0450,Brian,Riley,B.Riley,WR,,74,174,8/22/1995,4.67,15,32.5,127,4.38,7.03,0,0,0,San Diego,,2017,INA,INA,0,0
BR-0500,Brian,Rimpf,B.Rimpf,OL,,78,318,2/11/1981,5.41,31,28,105,4.66,7.98,0,0,246,East Carolina,Conference USA (C-USA),2004,INA,INA,0,0
BR-0550,Brogan,Roback,B.Roback,QB,,75,207,8/24/1994,5.06,0,30,113,4.45,7.5,0,0,0,Eastern Michigan,Mid-American (MAC),2018,INA,INA,0,0
BR-0600,Barret,Robbins,B.Robbins,OL,,75,320,8/26/1973,0,0,0,0,0,0,0,0,49,Texas Christian,Southwest,1995,INA,INA,0,0
BR-0650,Ben,Roberts,B.Roberts,WR,,76,215,9/7/1992,4.75,8,34.5,119,4.25,7.08,0,0,0,Montana,Big Sky,2016,INA,INA,0,0
BR-0675,Boogie,Roberts,B.Roberts,DL,,74,289,1/19/1996,5.34,22,27,108,4.9,7.95,33,10.625,0,San Jose State,Mountain West (MWC),2019,INA,INA,0,0
BR-0700,Bernard,Robertson,B.Robertson,OL,,75,310,6/9/1979,5.24,19,30,106,4.58,8.06,0,0,138,Tulane,Conference USA (C-USA),2002,INA,INA,0,0
BR-0800,Bryan,Robinson,B.Robinson,DL,,76,305,6/22/1974,0,0,0,0,0,0,0,0,0,Fresno State,Western Athletic,1997,INA,INA,0,0
BR-0900,Brian,Robiskie,B.Robiskie,WR,,75,209,12/3/1987,4.46,0,37.5,0,4.19,6.72,0,0,36,Ohio State,Big Ten,2009,INA,INA,0,0
BR-1000,Brian,Robison,B.Robison,DL,,75,259,4/27/1983,4.67,27,40.5,121,4.26,6.89,0,0,102,Texas,Big 12,2007,INA,INA,0,0
BR-1050,Bradley,Roby,B.Roby,DB,,71,194,5/1/1992,4.34,17,38.5,124,4.04,6.74,31.5,10.25,31,Ohio State,Big Ten,2014,HOU,RCB,21,1
BR-1100,Ben,Roethlisberger,B.Roethlisberger,QB,K,77,241,3/2/1982,4.75,0,0,0,0,0,32,9.875,11,Miami (OH),Mid-American (MAC),2004,PIT,RES,7,3
BR-1200,Brian,Rolle,B.Rolle,LB,,70,229,11/20/1988,4.53,28,33,115,4.26,6.89,31,10.375,193,Ohio State,Big Ten,2011,INA,INA,0,0
BR-1300,Bill,Romanowski,B.Romanowski,LB,,76,245,4/2/1966,0,0,0,0,0,0,0,0,80,Boston College,FBS Independents,1988,INA,INA,0,0
BR-1400,Brett,Romberg,B.Romberg,OL,,75,293,10/10/1979,5.2,27,27.5,99,4.65,8.16,0,0,0,Miami (FL),Atlantic Coast (ACC),2006,INA,INA,0,0
BR-1450,Brandian,Ross,B.Ross,DB,,72,191,9/28/1989,4.53,0,37,120,0,0,0,0,0,Youngstown State,Missouri Valley,2011,INA,INA,0,0
BR-1475,Brandon,Ross,B.Ross,RB,,70,206,11/9/1992,4.44,10,37.5,118,4.27,6.75,0,0,0,Maryland,Big Ten,2016,INA,INA,0,0
BR-1487,Bunmi,Rotimi,B.Rotimi,DL,,75,273,7/16/1995,5.09,21,32,113,4.7,7.42,0,0,0,Old Dominion,Conference USA (C-USA),2018,INA,INA,0,0
BR-1493,Brock,Ruble,B.Ruble,OL,,80,324,1/7/1996,5.4,15,24.5,100,5.13,8.15,33.625,9.625,0,Toledo,Mid-American (MAC),2019,INA,INA,0,0
BR-1500,Brian,Russell,B.Russell,DB,,74,204,2/5/1978,0,0,0,0,0,0,0,0,0,San Diego State,Mountain West (MWC),2002,INA,INA,0,0
BR-1600,Barrett,Ruud,B.Ruud,LB,,74,241,5/20/1983,4.75,25,34.5,112,4,7.22,0,0,36,Nebraska,Big 12,2005,INA,INA,0,0
BR-1700,Brett,Rypien,B.Rypien,QB,,74,210,7/9/1996,4.91,0,33,116,4.29,7.1,30.5,9,0,Boise State,Mountain West (MWC),2019,DEN,PS,4,1
BS-0100,Brandon,Saine,B.Saine,RB,,71,220,12/14/1988,4.4,22,34.5,113,4.25,6.98,0,0,0,Ohio State,Big Ten,2011,INA,INA,0,0
BS-0200,Blaine,Saipaia,B.Saipaia,OL,,75,310,8/25/1978,5.35,0,0,0,0,0,0,0,0,Colorado State,Mountain West (MWC),2004,INA,INA,0,0
BS-0300,B.J.,Sams,B.Sams,DB,RB,70,185,10/29/1980,0,0,0,0,0,0,0,0,0,McNeese,Southland,2004,INA,INA,0,0
BS-0400,B.J.,Sander,B.Sander,K,,75,212,7/29/1980,4.84,0,0,0,0,0,0,0,87,Ohio State,Big Ten,2005,INA,INA,0,0
BS-0450,B.T.,Sanders,B.Sanders,DB,,71,197,6/29/1995,4.56,0,0,0,0,0,0,0,0,Nicholls,Southland,2017,INA,INA,0,0
BS-0500,Bob,Sanders,B.Sanders,DB,,68,200,2/24/1981,4.35,15,41.5,128,3.95,6.7,0,0,44,Iowa,Big Ten,2004,INA,INA,0,0
BS-0550,Beau,Sandland,B.Sandland,TE,,76,253,2/23/1993,4.67,23,35,124,4.33,7.1,34.25,10.125,252,Montana State,Big Sky,2016,INA,INA,0,0
BS-0600,Brian,Sanford,B.Sanford,DL,,74,280,9/12/1987,5.06,29,26,107,4.65,7.7,0,0,0,Temple,Mid-American (MAC),2011,INA,INA,0,0
BS-0650,Bishop,Sankey,B.Sankey,RB,,69,209,9/15/1992,4.49,26,35.5,126,4,6.75,31,10,54,Washington,Pacific 12,2014,INA,INA,0,0
BS-0700,Benny,Sapp,B.Sapp,DB,LB,69,190,1/20/1981,4.6,0,0,0,0,0,0,0,0,Iowa,Big Ten,2004,INA,INA,0,0
BS-0750,Bud,Sasser,B.Sasser,WR,,75,219,5/29/1992,4.53,18,34.5,120,4.38,6.88,33,10.125,201,Missouri,Southeastern (SEC),2015,INA,INA,0,0
BS-0800,Bo,Scaife,B.Scaife,TE,,75,249,1/6/1981,4.75,24,32.5,114,4.14,7.21,0,0,179,Texas,Big 12,2005,INA,INA,0,0
BS-0825,Bo,Scarbrough,B.Scarbrough,RB,,73,228,9/29/1996,4.52,14,40,129,4.34,0,33.5,10.5,236,Alabama,Southeastern (SEC),2018,INA,INA,0,0
BS-0850,Brennan,Scarlett,B.Scarlett,LB,,76,264,7/31/1993,4.76,25,31.5,115,4.64,7.28,0,0,0,Stanford,Pacific 12,2016,HOU,JACK,57,1
BS-0900,Brian,Schaefering,B.Schaefering,DL,,76,286,8/20/1983,0,0,0,0,0,0,0,0,0,Lindenwood,,2009,INA,INA,0,0
BS-0950,Brandon,Scherff,B.Scherff,OL,,77,319,12/26/1991,5,23,32.5,107,4.57,7.18,0,0,5,Iowa,Big Ten,2015,WAS,RG,75,1
BS-1000,Bo,Schobel,B.Schobel,DL,,77,268,3/24/1981,4.8,25,32.5,109,4.38,6.94,0,0,103,Texas Christian,Conference USA (C-USA),2004,INA,INA,0,0
BS-1100,Bill,Schroeder,B.Schroeder,WR,,75,200,1/9/1971,0,0,0,0,0,0,0,0,181,Wisconsin-La Crosse,,1997,INA,INA,0,0
BS-1120,Brice,Schwab,B.Schwab,OL,,79,302,10/4/1989,5.4,29,26,94,4.92,7.94,0,0,0,Arizona State,Pacific 12,2013,INA,INA,0,0
BS-1150,Brian,Schwenke,B.Schwenke,OL,,75,314,3/22/1991,4.94,31,26.5,108,4.74,7.31,32,10.25,107,California,Pacific 12,2013,INA,INA,0,0
BS-1200,Brad,Scioli,B.Scioli,DL,,75,280,9/6/1976,4.92,23,33.5,108,4.27,7.37,0,0,138,Penn State,Big Ten,1999,INA,INA,0,0
BS-1300,Bart,Scott,B.Scott,LB,,74,242,8/18/1980,0,0,0,0,0,0,0,0,0,Southern Illinois,Missouri Valley,2002,INA,INA,0,0
BS-1400,Bernard,Scott,B.Scott,RB,,70,200,2/10/1984,4.44,21,36,125,4.08,6.82,0,0,209,Abilene Christian,,2009,INA,INA,0,0
BS-1450,Boston,Scott,B.Scott,RB,,67,203,4/27/1995,4.4,21,38.5,121,4.15,6.67,0,0,201,Louisiana Tech,Conference USA (C-USA),2018,PHI,PS,49,4
BS-1500,Bryan,Scott,B.Scott,DB,LB,73,219,4/13/1981,4.6,13,0,0,0,0,0,0,55,Penn State,Big Ten,2003,INA,INA,0,0
BS-1550,Brad,Seaton,B.Seaton,OL,,79,310,11/23/1993,5.37,24,26,105,5,7.84,0,0,236,Villanova,Colonial Athletic (CAA),2017,TB,PS,62,4
BS-1600,Bobby,Setzer,B.Setzer,DL,,76,280,6/16/1976,4.85,0,0,0,0,0,0,0,0,Boise State,Big West,2001,INA,INA,0,0
BS-1700,Bobby,Shaw,B.Shaw,WR,,73,185,4/23/1975,0,0,0,0,0,0,0,0,169,California,Pacific 10,1999,INA,INA,0,0
BS-1725,Brady,Sheldon,B.Sheldon,LB,,77,218,2/23/1993,4.52,15,37,125,4.24,7.07,0,0,0,Ferris State,,2017,GB,PS,58,3
BS-1750,Brandon,Shell,B.Shell,OL,,77,324,2/6/1992,5.19,22,30.5,112,4.62,7.62,34.75,10.75,158,South Carolina,Southeastern (SEC),2016,NYJ,RT,72,1
BS-1775,Brandon,Shippen,B.Shippen,WR,,71,189,5/17/1994,4.55,17,31.5,117,4.2,6.76,0,0,0,Temple,American Athletic,2016,INA,INA,0,0
BS-1800,Brandon,Short,B.Short,LB,,75,253,7/11/1977,4.72,0,0,0,0,0,0,0,105,Penn State,Big Ten,2000,INA,INA,0,0
BS-1900,Brandon,Siler,B.Siler,LB,,74,239,12/5/1985,4.62,23,30.5,116,4.39,7.34,0,0,240,Florida,Southeastern (SEC),2007,INA,INA,0,0
BS-1950,Brandon,Silvers,B.Silvers,QB,,74,214,5/9/1994,0,0,0,0,0,0,0,0,0,Troy,Sun Belt,2019,INA,INA,0,0
BS-2000,Brian,Simmons,B.Simmons,LB,,75,244,6/21/1975,0,0,0,0,0,0,0,0,17,North Carolina,Atlantic Coast (ACC),1998,INA,INA,0,0
BS-2100,Barry,Sims,B.Sims,OL,,77,300,12/1/1974,0,0,0,0,0,0,0,0,0,Utah State,Big West,1999,INA,INA,0,0
BS-2150,Blake,Sims,B.Sims,QB,,72,208,1/3/1992,4.43,0,30.5,117,0,7.15,0,0,0,Alabama,Southeastern (SEC),2016,INA,INA,0,0
BS-2200,Bobby,Sippio,B.Sippio,WR,,75,214,12/4/1980,4.69,12,37,123,4.2,6.78,0,0,0,Western Kentucky,Missouri Valley,2007,INA,INA,0,0
BS-2300,Buster,Skrine,B.Skrine,DB,,69,185,4/26/1989,4.37,20,37,122,3.9,6.44,30.25,8.875,137,Chattanooga,Southern,2011,CHI,LCB,24,2
BS-2350,Brad,Smelley,B.Smelley,RB,TE,74,235,5/20/1989,4.79,13,30,112,4.44,7.15,0,0,247,Alabama,Southeastern (SEC),2012,INA,INA,0,0
BS-2400,Brad,Smith,B.Smith,WR,QB,74,212,12/12/1983,4.46,0,39.5,128,4.33,7.01,0,0,103,Missouri,Big 12,2006,INA,INA,0,0
BS-2450,Braden,Smith,B.Smith,OL,,78,315,3/25/1996,5.2,35,33.5,113,4.77,7.81,32.25,9.375,37,Auburn,Southeastern (SEC),2018,IND,RT,72,1
BS-2500,Brady,Smith,B.Smith,DL,,77,274,6/5/1973,0,0,0,0,0,0,0,0,70,Colorado State,Western Athletic,1996,INA,INA,0,0
BS-2550,Brandon,Smith,B.Smith,DB,,73,205,2/23/1987,4.39,19,40,123,4.01,6.71,0,0,0,Arizona State,Pacific 10,2011,INA,INA,0,0
BS-2575,Brandon,Smith,B.Smith,OL,,78,316,9/12/1994,4.72,13,29,110,4.44,7.13,0,0,0,East Carolina,American Athletic,2018,INA,INA,0,0
BS-2600,Brent,Smith,B.Smith,OL,,77,305,11/21/1973,0,0,0,0,0,0,0,0,96,Mississippi State,Southeastern (SEC),1998,INA,INA,0,0
BS-2700,Brian,Smith,B.Smith,LB,,75,240,1/8/1989,4.77,15,30.5,113,4.31,7.18,0,0,0,Notre Dame,FBS Independents,2011,INA,INA,0,0
BS-2800,Bruce,Smith,B.Smith,DL,,76,262,6/18/1963,0,0,0,0,0,0,0,0,1,Virginia Tech,FBS Independents,1985,INA,INA,0,0
BS-2900,Bryan,Smith,B.Smith,DL,LB,74,231,11/29/1983,4.74,17,36.5,120,4.31,7.2,0,0,80,McNeese,Southland,2009,INA,INA,0,0
BS-2950,Benny,Snell Jr.,B.Snell Jr.,RB,,70,224,2/27/1998,4.66,16,29.5,119,4.33,7.07,31,9.375,122,Kentucky,Southeastern (SEC),2019,PIT,RB,24,3
BS-3000,Ben,Sobieski,B.Sobieski,OL,,77,315,5/3/1979,5,18,30,109,4.49,7.7,0,0,151,Iowa,Big Ten,2003,INA,INA,0,0
BS-3020,Brad,Sorensen,B.Sorensen,QB,,76,229,3/13/1988,4.93,0,29,112,4.55,7.17,32.25,9.25,221,Southern Utah,Big Sky,2013,INA,INA,0,0
BS-3050,Bradley,Sowell,B.Sowell,OL,,79,320,6/6/1989,5.22,21,29,102,4.65,7.43,0,0,0,Mississippi,Southeastern (SEC),2012,CHI,TE,85,4
BS-3062,Bentley,Spain,B.Spain,OL,,78,300,5/2/1996,5.17,0,0,0,0,0,0,0,0,North Carolina,Atlantic Coast (ACC),2018,INA,INA,0,0
BS-3075,Breeland,Speaks,B.Speaks,LB,DL,75,283,12/18/1995,4.87,0,32.5,110,4.65,7.63,33.75,9.875,46,Mississippi,Southeastern (SEC),2018,KC,RES,57,4
BS-3100,Blake,Spence,B.Spence,TE,,76,249,6/20/1975,0,0,0,0,0,0,0,0,146,Oregon,Pacific 10,1998,INA,INA,0,0
BS-3200,Brandon,Spikes,B.Spikes,LB,,75,250,9/3/1987,5.05,0,29,111,0,6.97,33.375,10,62,Florida,Southeastern (SEC),2010,INA,INA,0,0
BS-3300,Brandon,Spoon,B.Spoon,LB,,74,242,7/5/1978,4.75,33,35.5,110,4.15,7.3,0,0,110,North Carolina,Atlantic Coast (ACC),2001,INA,INA,0,0
BS-3400,Brad,St.Louis,B.St.Louis,TE,,75,247,8/19/1976,4.87,0,0,0,0,0,0,0,210,South West Missouri State,,2000,INA,INA,0,0
BS-3500,Brian,St.Pierre,B.St.Pierre,QB,,75,230,11/28/1979,4.82,0,30,106,0,0,0,0,163,Boston College,Big East,2004,INA,INA,0,0
BS-3600,Brian,Stablein,B.Stablein,WR,,73,193,4/14/1970,0,0,0,0,0,0,0,0,210,Ohio State,Big Ten,1995,INA,INA,0,0
BS-3700,Brenden,Stai,B.Stai,OL,,76,312,3/30/1972,0,0,0,0,0,0,0,0,91,Nebraska,Big Eight,1995,INA,INA,0,0
BS-3750,Bunchy,Stallings,B.Stallings,OL,,75,317,9/27/1995,5.45,24,25,93,5,8.28,32.875,10.375,0,Kentucky,Southeastern (SEC),2019,INA,INA,0,0
BS-3800,Ben,Steele,B.Steele,TE,,77,250,5/27/1978,4.8,18,33,0,0,0,0,0,0,Fort Lewis,,2004,INA,INA,0,0
BS-3850,Brandon,Stewart,B.Stewart,DB,,72,178,,4.6,0,33.5,119,4.33,7.09,0,0,0,Kansas,Big 12,2017,INA,INA,0,0
BS-3900,Byron,Stingily,B.Stingily,OL,,77,313,9/9/1988,4.96,25,27.5,110,4.48,7.6,0,0,175,Louisville,Big East,2011,INA,INA,0,0
BS-3950,Boston,Stiverson,B.Stiverson,OL,,76,302,10/8/1992,5.26,26,21.5,92,4.66,7.51,0,0,0,Kansas State,Big 12,2016,INA,INA,0,0
BS-4000,Barry,Stokes,B.Stokes,OL,,76,310,12/20/1973,0,0,0,0,0,0,0,0,0,Eastern Michigan,Mid-American (MAC),1998,INA,INA,0,0
BS-4100,Brandon,Stokley,B.Stokley,WR,,71,192,6/23/1976,4.49,0,35.5,118,4.01,7.04,0,0,105,Louisiana-Lafayette,FBS Independents,1999,INA,INA,0,0
BS-4200,Bryan,Stoltenberg,B.Stoltenberg,OL,,73,300,8/25/1972,0,0,0,0,0,0,0,0,192,Colorado,Big Eight,1996,INA,INA,0,0
BS-4300,Byron,Storer,B.Storer,RB,,73,219,5/1/1984,4.76,0,0,0,0,0,0,0,0,California,Pacific 10,2007,INA,INA,0,0
BS-4350,Bryan,Stork,B.Stork,OL,,76,315,11/15/1990,5.45,21,26,97,5.02,7.9,32.25,10.125,105,Florida State,Atlantic Coast (ACC),2014,INA,INA,0,0
BS-4400,Billy,Strother,B.Strother,LB,,72,230,1/8/1982,4.68,0,33,112,4.15,7.41,0,0,0,New Mexico,Mountain West (MWC),2004,INA,INA,0,0
BS-4500,Boone,Stutz,B.Stutz,TE,,78,251,11/4/1982,0,0,0,0,0,0,0,0,0,Texas A&M,Big 12,2006,INA,INA,0,0
BS-4550,Brian,Suite,B.Suite,DB,,75,205,4/21/1992,4.51,14,37.5,122,4.23,6.65,0,0,0,Utah State,Mountain West (MWC),2015,INA,INA,0,0
BS-4600,Brett,Swain,B.Swain,WR,,73,200,6/21/1985,4.63,0,0,0,0,0,0,0,217,San Diego State,Mountain West (MWC),2009,INA,INA,0,0
BS-4700,Bill,Swancutt,B.Swancutt,DL,,76,264,9/4/1982,5,23,34,113,4.24,7.36,0,0,184,Oregon State,Pacific 10,2005,INA,INA,0,0
BS-4800,Bradley,Sylve,B.Sylve,DB,,71,180,1/29/1993,4.44,0,0,0,0,0,0,0,0,Alabama,Southeastern (SEC),2017,INA,INA,0,0
BT-0100,Barron,Tanner,B.Tanner,DL,,75,360,9/14/1973,0,0,0,0,0,0,0,0,149,Oklahoma,Big 12,1997,INA,INA,0,0
BT-0200,Ben,Tate,B.Tate,RB,,71,220,8/21/1988,4.34,26,40.5,124,4.12,6.91,31.25,9,0,Auburn,Southeastern (SEC),2010,INA,INA,0,0
BT-0300,Brandon,Tate,B.Tate,WR,,73,195,10/5/1987,4.52,0,0,0,0,0,30.75,0,83,North Carolina,Atlantic Coast (ACC),2009,INA,INA,0,0
BT-0400,Ben,Taylor,B.Taylor,LB,,74,245,8/31/1978,4.83,19,35.5,120,4.19,6.56,0,0,111,Virginia Tech,Big East,2002,INA,INA,0,0
BT-0500,Bobby,Taylor,B.Taylor,DB,,75,216,12/28/1973,0,0,0,0,0,0,0,0,50,Notre Dame,FBS Independents,1995,INA,INA,0,0
BT-0550,Brandon,Taylor,B.Taylor,DB,,71,205,1/29/1990,4.52,16,33.5,118,4.37,7.32,31.25,9.5,73,LSU,Southeastern (SEC),2012,INA,INA,0,0
